RegionID,SizeRank,RegionName,RegionType,StateName,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020
395168,377,"Tullahoma, TN",Msa,TN,136680.7734,137695.5629,139107.1958,140730.8845,142118.2859,143869.0056,144988.4127,145495.102,146594.1926,147715.611,148878.2997,150124.626,151096.4351,151382.7876,154618.5838,150330.7144,151376.2582,151519.1787,153321.8198,153868.0055,149840.3181,149880.0086,149473.8436,156306.0555,155311.9336,155839.3184,156531.7952,158013.6611,157801.3398,158845.1479,160902.9002,162220.0359,164225.5372,165569.5344,165044.119,165543.2122,166622.3264,165480.6684,169030.8331,171473.3076
395023,378,"Richmond, KY",Msa,KY,151202.7237,151545.8067,151944.4631,152723.5704,153704.4751,154016.86,154360.0625,154905.4911,155478.9312,156902.2051,157581.6976,158808.7254,159168.6755,159297.5105,159910.9156,160808.9894,161685.071,162330.9933,162960.3563,164236.1861,165006.4491,164540.4478,167203.7342,168627.9329,169976.6537,168444.2008,169511.1743,170183.2232,170974.7262,171480.9234,173003.2814,175724.7151,173042.4672,173139.8178,173483.3978,175934.3199,177382.019,180989.4343,183411.4493,186329.3168
394302,379,"Adrian, MI",Msa,MI,141457.7267,141432.0774,142509.1423,143181.2204,143941.5494,145191.8379,146241.3124,147339.712,147404.0398,147249.0666,146395.4497,147226.6082,146702.6398,147133.8037,147281.3587,147437.7375,148466.2034,149185.2061,149607.3639,151603.7939,154160.3458,153727.9446,155190.1074,155004.4907,155860.2458,157042.1733,157201.5001,157976.9818,157053.6274,156994.8249,158343.5207,158349.586,159176.6589,159724.7407,161577.5432,163360.0273,165394.6429,166122.5293,167265.5103,167841.1924
395173,380,"Twin Falls, ID",Msa,ID,179270.3304,179681.3611,178909.6275,183099.1797,183983.4298,184649.2759,186933.8624,189081.1957,189717.7162,191067.112,192691.6062,193933.7883,196196.2698,197946.2131,200696.6009,202174.4786,203052.858,206567.7709,207794.7347,210224.0234,213040.2912,213620.5889,213675.9392,216265.5725,217570.3699,218574.1756,219235.3603,219588.6058,221506.2804,222891.0394,225529.7997,226651.0212,228163.8979,227891.7232,231784.6232,233698.0538,236846.6798,239138.7303,246716.9284,251952.5352
394501,381,"Corning, NY",Msa,NY,103867.7505,102676.0624,102214.4313,102954.921,103787.4918,104772.0024,104916.4498,104888.2145,105517.9525,104878.6902,105863.0548,105822.4175,105624.7921,104725.6918,104917.1087,103819.6266,104644.5339,104334.0051,104992.8965,104994.6221,105747.0001,107109.7061,107874.0374,108645.4604,108468.0025,108411.2953,106871.905,106817.5885,108617.3727,108631.1546,108871.7019,107544.409,106804.2366,107289.1806,107947.0273,108755.9933,109491.848,109729.1753,110330.1954,112369.7934
395080,382,"Sebring, FL",Msa,FL,123165.2289,125153.3953,124640.7558,123988.4355,125922.6,125871.5851,127544.1559,128502.4591,130762.198,130500.7818,130560.9193,132585.8601,134110.5835,134700.4133,135170.9723,137505.6219,136705.6665,137227.0805,137658.125,137489.622,138321.1204,139190.2542,139613.6208,139525.5029,140457.3888,141093.6834,140785.5711,141500.2317,140980.0459,142909.3048,145048.4814,145613.7606,145896.5352,147777.1488,148166.8218,149926.0605,152164.1465,153063.8209,155147.2068,157039.5373
395166,383,"Truckee, CA",Msa,CA,451774.2745,454270.0442,457832.686,456846.5828,456273.0622,464663.5333,467405.3254,464776.1333,471654.1282,476547.5047,462376.7773,467870.7182,474457.8865,473714.276,478787.4442,478365.6705,466969.225,473532.991,481633.8231,489170.7705,484590.1284,481570.5811,470817.6469,469245.8416,468435.3926,468443.9318,475674.1734,478549.6755,475608.9414,476900.2324,475842.8931,475841.8308,474392.4269,485070.7881,488550.762,502893.2992,520894.293,540230.7771,547235.0747,554912.2285
394953,384,"Paducah, KY",Msa,KY,101038.3424,101286.4065,101186.8567,101651.9776,102008.7692,102519.2769,103141.9396,103483.072,103696.8374,104059.0505,104441.1452,104551.6878,104962.3582,105230.7244,105436.8884,105931.0943,106479.3732,106439.6686,107230.6372,108085.7821,108705.6996,109260.8611,110019.261,110612.5053,111126.5624,111614.5813,110784.9511,110974.7649,111453.6955,111432.5243,110281.1202,110578.4166,110073.8029,110337.303,110576.8412,111856.3612,112637.0379,113149.2464,114364.6707,114835.4528
394637,385,"Grand Forks, ND",Msa,ND,201241.0757,201202.994,201564.8016,201855.058,202284.9971,202578.1069,202936.6673,202921.4863,203157.2798,203659.8145,203816.048,203993.1841,203986.0488,204000.1438,204477.8783,204944.4125,205909.2938,206805.8208,207781.4616,208646.274,209277.9963,209915.9927,210665.5208,211347.1031,211929.6773,210335.7718,208562.5952,208935.9261,209331.3423,209312.9158,209897.7648,210552.947,209681.1123,210320.1956,205850.9541,205161.3924,205562.0955,207439.6686,209119.3473,210466.7526
395090,386,"Shelby, NC",Msa,NC,104706.3944,105127.7966,105749.4126,106228.6726,103085.4669,104090.7695,104605.3456,103965.4047,105069.4353,106146.2816,106173.3815,105053.6238,106206.3496,107877.8496,107960.3076,109469.613,109997.4357,109953.3106,110405.8282,110509.5991,111974.4562,112200.4023,113339.6995,115296.9208,113246.2247,113311.9241,112816.8551,113224.5814,113569.1196,114242.6069,114402.0414,114946.3113,115226.7053,120108.2913,118362.4612,123218.9508,125526.6454,124066.9538,122520.1506,125028.5128
394580,387,"Fairbanks, AK",Msa,AK,245127.8821,246150.5656,247871.007,243526.3088,245204.3965,242615.5035,243777.7163,248230.989,247975.1611,245261.968,243637.8331,239798.7924,238647.7982,239768.1259,240503.409,242851.1519,245900.9988,241071.1161,243344.206,245493.851,245794.1715,245701.5933,249806.3079,247055.2038,237486.263,237861.84,237626.6199,239251.6077,240932.9134,240614.1018,239574.6517,240367.4768,240632.3428,241253.2198,243139.3282,244258.4285,244597.328,247332.8149,249425.7431,250358.9738
394928,388,"Ocean City, NJ",Msa,NJ,361570.9021,364828.6012,367252.33,369558.6003,371348.989,373945.355,374256.7311,374103.2284,374474.6776,373616.5784,375031.8306,380907.5485,383359.3103,385680.6094,383409.7113,385233.9605,387908.1105,387554.2194,386838.4877,385003.6608,386982.6087,384340.2113,385168.2788,387705.9604,392722.2594,393409.5511,394419.2883,397489.208,397371.1591,400869.7981,405646.3852,409351.7003,413802.0776,423027.7874,424703.2637,423683.6971,427307.7252,437559.4827,448285.7674,453472.5952
394823,389,"Mankato, MN",Msa,MN,198144.3747,199039.6099,200275.6008,201697.8488,203236.2872,204528.3715,205763.1459,206750.4175,207774.5509,208448.8799,209089.0616,209851.9262,210344.7644,211239.414,212109.6351,212483.4926,213296.2607,214661.9173,210714.9282,210084.4252,212979.0149,214247.7733,215170.9735,221089.166,219905.8596,220399.3017,219767.5561,215628.4334,219085.8427,219669.5623,221516.7418,222100.2403,222679.5431,224061.9205,224947.7128,225481.0289,226885.9627,228783.9997,231739.6638,233087.3706
395038,390,"Rome, GA",Msa,GA,109814.9926,110450.5083,110966.177,112268.5292,111043.3708,112121.0387,113332.0146,114710.1186,115686.6055,116275.4554,117038.5231,117336.1729,118141.0219,118572.5659,118714.4648,119220.2843,120323.0442,121725.6776,122525.698,122768.9879,125578.5327,124447.6056,125613.2829,127015.2011,127926.8585,128100.8199,129496.4848,130166.3057,130448.7209,131548.1893,132681.465,134567.5517,135943.3576,136947.2956,137482.6452,137362.6807,138102.5514,141142.9615,142460.798,142146.9313
394441,391,"Cape Girardeau, MO",Msa,MO,141913.4467,144527.2033,145197.8612,143300.6727,143761.2785,143943.8703,144980.3101,145579.9709,145912.7575,147669.725,148263.9571,147061.4343,147951.3753,147611.4653,148755.6271,148221.9155,148675.2642,149128.542,150288.719,150981.3636,151072.7353,157624.138,157956.1267,158518.621,158849.8008,158947.8674,158812.0451,158890.4939,159535.4365,156040.399,155073.8886,156419.1298,155919.2343,156718.0777,158362.0024,156571.9606,161231.0516,162157.9437,163811.7229,165185.8294
394689,392,"Hot Springs, AR",Msa,AR,133162.1405,134279.9652,135759.9457,137259.5025,136290.8892,135860.2439,138757.9714,139556.7778,139221.908,140654.951,141319.2279,141350.9191,142343.8441,141802.7614,142236.1413,143182.062,144763.1594,144902.5146,144863.8644,146223.6372,146432.9651,146236.8662,146327.9007,148252.2926,149310.438,148174.8769,148279.3995,149168.4203,150379.819,153329.5971,155863.4531,156129.6805,156673.0087,157131.9858,158264.3877,159341.6657,161042.7184,163487.2059,165645.6814,166932.037
394655,393,"Greenwood, SC",Msa,SC,103658.9246,104285.3347,104932.031,105490.1901,105724.3709,106193.3164,107128.1122,107651.006,108238.9976,108778.1204,109211.978,109627.4014,108978.4923,109283.993,109557.7758,110170.032,110464.2943,111070.6987,111587.1659,112398.2719,112848.259,113463.9442,113940.8797,114634.2605,115048.4678,115462.4608,114476.5788,114766.1218,114597.3587,115307.742,115743.3735,116314.2012,117107.268,117529.4854,117906.2305,117000.076,117522.9625,117778.0138,119180.1568,119486.8796
395140,394,"Sunbury, PA",Msa,PA,99728.48869,99966.07945,99985.63281,100423.3253,100877.4716,101279.1378,101767.517,102239.2554,102649.6302,102794.5866,103228.5776,103312.6288,103852.0872,104313.3793,104629.6006,104966.6593,105508.6456,105846.0123,106513.5323,107118.6602,107610.5012,108094.9705,108327.0715,108653.9037,108932.1123,109129.1881,108817.0964,108907.9407,109288.8129,109371.9694,110000.9604,110273.1766,110803.783,110316.6838,110900.5363,110340.0174,111968.3496,114083.0095,116434.5397,116924.6146
394469,395,"Clarksburg, WV",Msa,WV,91004.8441,90836.46674,91287.69593,92075.45125,92866.53399,93629.58752,94248.95226,94389.58547,94564.33554,94592.62158,95082.68999,95564.21794,95869.14854,95548.61313,95985.56312,96705.88005,96536.61981,97178.52277,97579.99326,98071.78826,98864.74871,99458.1392,99937.70573,100367.5936,101019.288,100897.228,99945.69676,100299.3531,100818.2239,100198.7152,100431.0239,100883.7081,102014.7899,101731.1794,102428.9154,102188.6315,102870.6882,104479.1314,105420.1347,105716.659
395145,397,"Talladega, AL",Msa,AL,93188.36742,93319.16218,93534.68113,93893.54656,94244.49355,94694.01466,95251.22117,95379.1457,95753.90974,96170.70486,96260.03037,96685.5939,97060.78231,97453.8267,97905.98206,98383.06905,98711.9482,99160.39688,99683.94407,100210.6019,100470.0902,101005.0344,101184.8238,101601.8996,101898.8049,102086.2163,103487.2557,103451.6203,103977.7865,104604.159,104421.9915,104523.9055,105396.2239,105707.4106,106246.0962,107028.3451,107305.5653,108196.5751,109710.3527,110075.7152
394542,398,"Dubuque, IA",Msa,IA,172456.3979,172996.0779,173608.2538,174304.9151,174742.8459,175261.9127,171078.0501,171762.8572,170548.9834,169253.5239,173269.0821,173822.4281,174153.7618,174580.4192,175295.948,177207.684,178749.3969,179257.183,180181.1595,179340.5565,180421.6877,181036.3706,181350.1936,182856.3716,182404.1056,183135.8129,183679.2989,183863.73,185004.8297,184591.6346,185519.9054,187041.6803,187362.2109,188883.6945,189165.2381,190430.1572,192454.1989,192683.3583,193454.9917,193252.3792
395153,399,"The Villages, FL",Msa,FL,249608.1664,250324.8011,250662.1509,252128.7456,253606.2383,253768.8293,256467.3516,257409.8265,260126.7815,261586.1521,262609.3342,264135.8893,265816.6189,266786.259,268631.6228,271705.3295,272429.6845,273026.2977,274194.5461,275603.9825,275911.1731,276597.3057,277979.4448,280537.2979,281834.785,282891.5346,282822.5124,282459.9041,284503.821,287512.9468,287964.8309,289499.358,290807.8723,291236.5107,292678.6337,291420.9053,292005.2903,293100.262,294578.0178,293457.2165
394311,400,"Albertville, AL",Msa,AL,114565.7589,115103.8329,116914.8994,117521.0925,118008.2541,118663.6485,118900.9641,120307.4663,119802.8922,120061.5338,119812.3821,121600.917,122685.2468,122425.8707,122821.2283,123524.9356,124915.9151,125859.8808,127020.3079,126956.0162,127994.0213,129440.6146,129149.5436,128070.6593,128057.2433,130209.1281,130775.6795,130881.1324,130969.1279,130371.4538,132218.2254,135148.5202,138622.8897,140791.8124,142571.0565,143483.8297,144341.4475,145789.8121,144863.3147,150298.6347
394821,401,"Manhattan, KS",Msa,KS,185118.3846,185875.1798,186682.3852,187432.3698,188327.8843,189268.7502,189905.0178,190693.044,191513.7937,192042.0121,191600.1533,191643.448,192207.9498,192789.6342,193634.9686,194245.3719,195055.4484,196290.5034,196801.3784,197326.5618,197228.2797,197972.3905,198666.1467,199265.566,199978.2163,200314.7944,200168.6268,201160.4577,201358.6067,201149.1354,201671.9956,202088.3152,201756.5698,202148.91,202344.673,202769.1666,202999.5408,203377.6206,206821.9255,207394.9495
394964,402,"Parkersburg, WV",Msa,WV,99011.97916,99481.69904,100082.9571,100525.8735,100748.2041,101195.5581,101395.8923,101568.7968,101731.6661,101912.8308,102274.3503,102499.6945,102881.0925,102956.9946,103308.3839,103746.662,104023.2026,104528.2636,105071.3811,105580.9519,106118.4204,106708.0992,107090.0029,107568.2839,107904.5698,108089.5691,108041.8297,108404.673,108653.0639,111041.0286,110852.0066,112144.5011,112597.1512,113275.6703,113299.5247,114634.9365,115552.4574,115118.9926,117258.833,118117.0645
394911,403,"New Philadelphia, OH",Msa,OH,123352.9833,123833.8134,124531.6818,125324.5585,126060.1659,126895.0892,127827.1831,128614.3563,129461.8198,129840.9468,130541.4886,130958.9451,131449.2724,131823.0118,132281.9319,132999.0688,133450.0306,134286.6192,135354.41,135978.0796,136810.8854,137654.35,138492.8898,133437.4902,139247.8923,134265.3687,129903.8524,126112.3594,122847.3691,128094.0525,128115.9048,125732.8702,126542.4363,126699.8877,124645.4363,126741.6497,127349.5611,132355.353,133391.1152,134654.6848
394942,404,"Orangeburg, SC",Msa,SC,92957.83374,93432.50074,93869.58523,94024.8401,94251.46045,94661.57685,94326.05916,94626.32121,94903.00158,95103.39213,95502.59027,95924.1636,96148.75698,96548.32764,96696.81791,97236.97129,97766.35212,98092.84401,98494.57855,98935.4716,99172.18256,99593.99158,100141.0804,100481.9737,100650.4091,99534.61906,98036.40496,98184.04093,98222.60772,98725.68628,98689.33464,99172.8039,99700.80436,99684.3824,99586.4091,99002.50063,99911.17167,100065.085,101414.4002,101720.77
394462,405,"Cheyenne, WY",Msa,WY,256406.1584,257261.7543,257990.9918,259461.905,261116.6374,265551.5737,265191.273,267930.4923,269463.0202,269220.2212,270029.0141,269200.6759,269899.6328,270791.8093,273332.6077,274139.7701,275441.4436,274224.2271,281049.1615,280902.0408,283413.4477,283168.0906,288232.3015,289556.8299,289849.0981,293102.4725,287421.7661,295350.5465,298298.316,297732.3072,304371.315,305155.5694,306453.5187,305345.2214,307252.2056,306602.2097,306115.4443,297656.1104,298197.3368,300992.2099
394907,406,"New Castle, PA",Msa,PA,98894.81594,99186.103,99688.29076,100054.6279,100500.6626,101020.2648,101217.4924,101635.1314,102469.8994,102605.3435,102991.9194,103203.1172,103622.8387,103845.3051,104399.4498,104822.1475,105143.3726,105915.3713,106257.2264,107019.9848,107521.6503,108171.505,108608.7374,109100.2166,109420.0982,109816.9481,108162.0222,109736.993,110717.6887,110486.6817,110836.0115,111503.4465,109441.8768,110225.1835,110146.6478,111410.1283,110617.4792,112376.4209,111653.1076,112744.4084
394410,407,"Brainerd, MN",Msa,MN,180481.4638,181144.2478,182113.6346,182708.95,183645.6586,184378.698,185714.0599,186740.3868,187660.2436,188083.2259,188110.9544,189174.3572,189961.8241,190433.8508,190486.7977,190959.8745,191702.0448,193066.9378,194902.0327,196032.3312,197830.4822,199650.0785,201793.1717,202669.379,207429.0246,208503.4906,208787.7097,208708.1595,208007.635,205035.2289,210650.6532,208971.2262,212114.9915,214087.1456,215147.1617,217149.6774,218868.682,219928.8364,220104.4909,220768.9837
394733,408,"Kalispell, MT",Msa,MT,307741.5388,311650.9547,312461.5497,312811.6332,313363.7149,315436.5138,318958.0283,325098.27,327491.4467,331877.5279,333826.4638,331376.8022,332435.9914,331583.971,333480.3221,337342.0947,338036.1438,340034.3837,341387.4089,343656.1582,345516.7946,349071.2258,351395.2823,353611.5181,353995.7665,354384.0926,357596.3125,361320.578,358795.2639,359624.71,359617.1833,362386.7065,364560.9926,368747.6049,374553.5358,378878.2863,387408.8112,394735.2582,400256.786,406162.9031
395086,409,"Sevierville, TN",Msa,TN,196980.4521,197968.1963,199088.3453,199237.35,199093.5959,202143.652,202425.9724,204995.9834,207634.0079,208348.8963,209760.3851,212100.7752,214132.2149,216578.2074,217034.8628,218519.8807,220018.1449,220986.3278,223306.9676,224705.2213,226352.4792,228583.9124,231453.8942,233301.5186,235756.4516,237076.8651,238322.6809,241277.383,241904.6823,246629.8127,248613.4,249930.9618,251797.6411,253627.7704,255251.4202,257573.1961,258273.4124,261599.1524,267326.8929,272141.105
394325,410,"Ames, IA",Msa,IA,193643.3395,194261.5475,194961.0593,195504.8554,195361.6449,196608.8005,197720.0616,198995.9112,198547.0215,197783.3071,197659.6169,197743.7443,196984.2766,197027.996,196645.9137,196990.6902,197094.9778,197938.1543,198576.1677,199575.1878,201013.3524,201092.9633,201923.5881,201502.8359,201460.3242,201760.3159,202498.2236,202710.2265,202393.562,202343.1496,203429.2164,204090.2192,205400.117,205192.9744,206518.9404,206689.3185,206932.7212,208393.8342,209473.5826,210372.3463
394407,411,"Bozeman, MT",Msa,MT,367939.1223,370802.0905,374230.7951,377998.1672,380288.8568,382548.7826,386793.0811,389870.4197,394053.3573,400486.9688,404199.9329,402961.6161,403925.3895,405618.3832,406597.8004,408578.142,411264.583,413751.3883,416827.9313,421679.1133,425089.293,432486.5935,434049.5957,430704.7583,437721.2118,436098.7749,437536.199,438107.6334,441570.9577,447174.345,450964.2872,455668.4675,455030.2937,459158.0318,462963.2415,469572.3051,480404.6439,495711.0438,500871.6429,525383.8173
394882,412,"Moses Lake, WA",Msa,WA,180127.4342,180499.1692,181417.5491,182552.4153,184083.4381,184782.8325,186977.6558,188197.4,188830.5814,189087.5859,189470.5187,190043.3608,190987.7397,192368.8991,193095.248,194405.9401,195410.3005,196144.8221,204532.7612,207350.97,202832.0183,205876.1711,206808.7104,203305.5686,210154.6105,210999.4235,212095.4861,212925.2361,214866.7065,216447.7354,218271.6518,221009.7865,223346.1743,224338.5354,226646.9023,230532.3842,233289.8255,239730.3372,243512.0377,244677.2727
394704,413,"Indiana, PA",Msa,PA,117023.9925,117288.5716,117592.6106,118066.5189,119337.9943,119851.5382,120624.5631,120972.793,121440.0289,121683.7887,121886.6614,122090.2052,122327.8608,122791.3573,122910.5888,123801.9928,124148.0446,124786.1786,125216.9104,125769.604,126489.1794,126775.7992,127313.4129,128129.4896,128678.5597,129011.3851,128294.6161,128332.7083,128699.5143,128888.4208,129205.0685,129583.9876,129962.4427,129989.6914,130407.0267,129393.8092,129747.532,130163.5486,132569.3544,133044.8613
394568,414,"Elmira, NY",Msa,NY,94718.73114,96008.0745,96536.07787,95442.01024,95494.79611,95753.40552,96247.41464,96210.56521,97966.2462,97558.47648,99388.752,100697.4584,101182.7003,100724.6913,100699.1398,101485.692,101495.1407,101344.5424,100996.6082,100620.3815,100349.5796,100382.0628,101028.9264,103125.1711,103143.4643,103185.882,100822.8736,102015.6235,101876.7054,103143.7316,102749.2952,101981.7629,101944.2454,101680.152,101578.9317,102229.7469,104955.1963,106095.1577,108068.0155,107862.3891
394847,415,"Meadville, PA",Msa,PA,96913.53676,97363.62302,97387.63365,97618.48828,97520.98474,98145.30788,98370.27058,98688.49109,99465.00594,100021.9732,100437.9759,100217.0111,100682.6729,100597.2047,101107.9142,101597.6792,102016.8417,102403.9689,102743.316,103717.6262,103772.2176,104195.4184,104661.879,104967.6678,105624.1009,105819.6777,105279.5385,105743.7134,106073.5488,106046.8821,106315.1367,106389.5952,106823.3135,107797.0186,108140.7765,107483.5626,108865.8204,110010.0001,112230.0215,112579.8878
394373,416,"Beaver Dam, WI",Msa,WI,147995.4565,147363.934,147135.0626,148628.876,149756.1246,152570.3566,154348.2619,154543.3791,155593.2353,156672.1852,158442.757,160254.9684,160692.1315,161929.9506,161873.5041,162477.3551,163060.3327,164580.4665,163902.5224,165271.7669,165664.9914,168188.4844,169084.1518,169064.8293,169031.2597,168539.7458,168216.8447,168124.7259,168622.6492,167024.7559,170837.793,170228.2796,172926.2795,174828.5718,177836.0403,179267.2818,182694.3348,185099.3385,186160.3907,188708.536
753912,417,"Pinehurst-Southern Pines, NC",Msa,NC,220554.6725,222124.5204,220548.9581,220420.6737,220900.1303,223334.9339,226205.9558,226784.728,229239.2787,229760.422,230314.7563,231380.7208,232195.7174,232043.1975,233212.8144,233549.0752,233690.9815,235256.4432,237187.6948,238851.1187,240433.1117,239935.5936,240335.7602,241961.0809,241913.1393,242936.523,243846.1579,244261.2606,244319.9098,246525.5114,248430.8709,246487.7294,248679.0026,250868.9898,253118.8451,255240.1732,257521.8226,259905.3173,263089.4397,264843.4304
395175,418,"Ukiah, CA",Msa,CA,405147.3419,408877.7121,412222.1237,413667.9311,416825.4317,419223.0277,421675.1884,425010.2476,427256.3699,429024.0658,424124.9792,419911.9972,417463.8863,416051.9301,421597.8435,423981.0482,426727.8136,430343.9294,416265.2709,415306.064,418388.7762,416457.4536,410060.8945,408759.8508,404854.668,404702.005,396524.9382,396767.664,407845.0193,405359.4961,408399.7995,405277.4032,408886.3838,426512.177,430139.1038,430962.6013,446219.7461,450909.5156,449129.0854,458011.0208
753887,419,"Hermiston-Pendleton, OR",Msa,OR,178597.9714,179514.8525,180550.9167,181777.5328,183270.0882,184545.0987,185843.4471,186943.2441,187597.2248,187996.6283,188882.2046,189370.6285,190125.033,190943.923,191518.3098,192028.3418,192870.4235,193960.6122,194477.4166,195530.0056,195733.7502,195853.0904,194061.5984,196186.1586,198207.8336,198769.433,201675.1808,202854.6685,202620.9793,204292.0537,203539.7616,202530.3057,204137.4386,206467.8742,206927.3276,210579.7572,210931.9859,211548.877,214641.3853,217489.7772
394809,420,"Lufkin, TX",Msa,TX,110509.3792,111036.5688,111311.2702,112109.6517,112607.0355,112837.2406,113643.9609,114256.4907,114857.1358,115266.8076,115744.1563,118559.2928,118917.9926,119591.9831,119700.4968,120339.4248,120665.9318,121155.218,121730.8967,122427.4608,122626.4974,123178.217,123573.812,123858.514,122401.0312,124737.3123,125028.8514,124798.9814,125637.6728,124562.5749,124748.6563,125110.9212,123330.1058,123691.1658,124393.113,124025.1602,124798.3475,125358.0177,126398.9386,126678.0358
395248,421,"Zanesville, OH",Msa,OH,106998.8319,107433.264,107986.7816,108427.7365,108191.8449,108968.505,109475.8331,110184.431,111069.3208,111496.5309,112369.2168,112584.395,112872.6072,113500.2316,114020.0112,114855.7619,115328.5588,116309.6149,117214.4788,117590.9039,118443.8669,119327.4468,119933.7756,120735.9977,119891.5111,120445.6386,121437.797,122298.6501,125487.1962,123435.8207,125000.96,127216.7323,126662.9844,128378.5744,128939.7205,128776.1229,127143.0018,127219.5822,123741.4172,122645.8391
394505,422,"Corvallis, OR",Msa,OR,334805.5435,335781.7865,340193.6874,340981.8743,342633.7341,334097.4515,336471.2919,346323.3299,349341.4079,359698.3261,365576.1824,367182.7108,366427.4363,368339.8,364980.6001,364226.0904,368136.5595,366860.2447,367568.7798,367185.9968,369842.1052,371784.9932,368637.9986,371491.4717,366496.2329,373973.662,370828.09,383131.4905,385731.2397,389985.6378,393173.3687,395397.9615,393752.2849,386848.3879,390427.0819,384327.3088,387026.1882,387993.4889,388571.6598,393401.0669
394395,423,"Bloomsburg, PA",Msa,PA,151852.338,152375.9741,152907.722,153309.2724,153684.7913,154275.0434,154918.9092,155407.6147,156414.1645,156868.0027,157479.4863,157672.2851,158098.3128,158491.3804,159108.3556,159729.3158,160176.3692,161257.0768,162088.949,162820.5293,163324.4524,164129.2862,164785.0657,165379.2074,165846.5532,166384.4029,165679.7728,166169.5837,167046.0084,167337.0795,167900.2288,168633.7117,169589.132,170078.751,170489.2672,169267.8819,169804.9181,168404.2146,171317.8335,171863.9132
394776,424,"Laurel, MS",Msa,MS,95001.33729,95521.06447,95822.9387,95992.76634,96325.81672,95851.83815,95752.18352,96250.92949,96940.07755,97270.49268,97730.05111,97626.08658,97575.21148,97643.34935,98125.0277,98474.91029,98747.77443,98888.91998,99174.28577,99408.88966,99574.5405,99668.85914,99978.65658,100023.3314,100556.8947,100632.1213,101427.285,101839.558,102223.8538,102005.7847,101835.4537,101015.8029,101702.3397,101820.1519,102117.5493,101313.2348,101515.8292,101035.5288,101909.3224,102404.3159
395042,425,"Russellville, AR",Msa,AR,106546.2912,106663.3908,106922.2086,107134.1223,107134.6694,107845.0075,108352.4024,108776.6864,109259.5428,109739.3223,110337.7956,110868.8717,111378.8202,111638.7103,112109.8293,112871.2154,113116.3064,113720.7301,114317.5841,114938.3661,114977.5608,115758.3549,116357.4933,116890.1677,117250.7181,119201.2076,118508.3137,119972.446,119637.7555,117522.7506,117153.5224,118889.9426,118670.0972,118662.4571,119315.6726,120101.1866,121022.5641,120738.7066,120999.5278,121119.1398
394411,426,"Branson, MO",Msa,MO,146531.2451,147067.3234,147401.4422,147869.4942,146960.2289,147832.3226,148863.9459,149222.3238,150194.8223,151203.3748,151690.2446,152013.569,152801.5789,153241.5311,153892.5653,154028.8341,154411.0827,154990.9943,155640.9566,157027.587,157667.3557,158856.4322,159516.501,159874.9106,160288.332,160863.7261,161088.2043,161769.6869,162066.9146,162829.3179,163834.0082,164517.3519,164843.4565,165395.6778,166215.8529,166643.8471,167342.4953,168970.0539,171475.1627,176147.037
395212,427,"Watertown, WI",Msa,WI,188602.2952,189999.4416,190893.8556,190704.483,190813.8653,192592.0049,194131.7563,195774.913,197203.8831,200090.649,202356.9408,203532.7145,204024.6618,204849.8996,205467.104,206907.4663,208259.9551,208673.9379,210156.1309,212248.8067,213302.0362,213807.4953,213595.0641,214269.9987,214904.9593,215999.0083,217869.399,218410.7011,219664.5288,220650.2124,222266.4317,223180.0285,225075.0521,226467.837,227872.1808,230685.0033,233136.6555,232564.4861,237154.4924,239310.1465
394859,428,"Midland, MI",Msa,MI,131245.5878,131840.5061,131531.2133,132311.7114,132371.72,134914.1978,134701.7688,136599.0458,137458.1889,136566.87,138261.1262,137175.0197,136026.4228,137113.1522,138715.9666,137107.9384,140569.0141,141423.6514,142151.4265,141737.629,136391.824,138139.3338,139967.0035,140143.1135,143010.1585,142729.3683,140753.4049,144366.7657,143893.4059,143904.22,145947.6436,146424.6065,147352.8562,150607.3153,150703.3836,152963.1553,153788.4923,154003.9245,157832.6125,158310.3153
394941,429,"Opelousas, LA",Msa,LA,119753.1615,120199.2861,120209.8475,117378.5278,117187.989,117222.3568,117281.0896,117328.9976,117030.9357,117276.1666,117833.3536,118318.841,118965.7481,119156.7924,119422.9542,120128.3658,120490.3511,120503.5107,121073.4406,121906.2919,122067.0844,122400.0758,122439.7504,122612.3089,123189.9896,123425.9432,121839.31,122105.0322,122310.5817,123212.9477,123365.6388,124126.2969,123522.5242,121543.5028,121971.4957,121926.0371,121917.3946,121945.5493,122010.5157,122508.1208
394988,430,"Pocatello, ID",Msa,ID,158357.6074,158532.0035,158367.7032,160625.0204,163847.2855,162998.3719,165563.717,168435.3016,172279.2354,175665.2209,177726.7299,177743.8466,179224.6006,180742.7868,181845.3252,184461.1633,185602.8457,188460.729,190530.2902,191346.0512,189904.4589,190777.9151,193621.5975,197812.026,200571.887,203997.7227,199966.7553,201695.0419,202204.5019,206491.4437,206888.3753,212519.1935,213724.1312,213115.1163,217764.6837,218566.9185,216919.011,215778.0682,219662.8936,227906.6267
